frame_idx,timestamp_unix_s,timestamp_iso_utc,realsense_frame_number,realsense_timestamp_ms,filename
459,1773244931.039960,2026-03-11T16:02:11.039960+00:00,804,1773244930974.199,rgb/frame_000459.jpg
460,1773244931.067771,2026-03-11T16:02:11.067771+00:00,805,1773244931007.574,rgb/frame_000460.jpg
461,1773244931.107849,2026-03-11T16:02:11.107849+00:00,806,1773244931040.949,rgb/frame_000461.jpg
462,1773244931.135105,2026-03-11T16:02:11.135105+00:00,807,1773244931074.324,rgb/frame_000462.jpg
463,1773244931.168327,2026-03-11T16:02:11.168327+00:00,808,1773244931107.699,rgb/frame_000463.jpg
464,1773244931.209255,2026-03-11T16:02:11.209255+00:00,809,1773244931141.074,rgb/frame_000464.jpg
465,1773244931.234838,2026-03-11T16:02:11.234838+00:00,810,1773244931174.449,rgb/frame_000465.jpg
466,1773244931.272989,2026-03-11T16:02:11.272989+00:00,811,1773244931207.824,rgb/frame_000466.jpg
467,1773244931.301023,2026-03-11T16:02:11.301023+00:00,812,1773244931241.199,rgb/frame_000467.jpg
468,1773244931.344387,2026-03-11T16:02:11.344387+00:00,813,1773244931274.574,rgb/frame_000468.jpg
469,1773244931.368306,2026-03-11T16:02:11.368306+00:00,814,1773244931307.950,rgb/frame_000469.jpg
470,1773244931.403054,2026-03-11T16:02:11.403054+00:00,815,1773244931341.325,rgb/frame_000470.jpg
471,1773244931.441310,2026-03-11T16:02:11.441310+00:00,816,1773244931374.700,rgb/frame_000471.jpg
472,1773244931.468531,2026-03-11T16:02:11.468531+00:00,817,1773244931408.075,rgb/frame_000472.jpg
473,1773244931.507484,2026-03-11T16:02:11.507484+00:00,818,1773244931441.450,rgb/frame_000473.jpg
474,1773244931.534997,2026-03-11T16:02:11.534997+00:00,819,1773244931474.825,rgb/frame_000474.jpg
475,1773244931.568600,2026-03-11T16:02:11.568600+00:00,820,1773244931508.200,rgb/frame_000475.jpg
476,1773244931.607488,2026-03-11T16:02:11.607488+00:00,821,1773244931541.575,rgb/frame_000476.jpg
477,1773244931.635663,2026-03-11T16:02:11.635663+00:00,822,1773244931574.950,rgb/frame_000477.jpg
478,1773244931.674969,2026-03-11T16:02:11.674969+00:00,823,1773244931608.324,rgb/frame_000478.jpg
479,1773244931.702428,2026-03-11T16:02:11.702428+00:00,824,1773244931641.697,rgb/frame_000479.jpg
480,1773244931.741488,2026-03-11T16:02:11.741488+00:00,825,1773244931675.068,rgb/frame_000480.jpg
481,1773244931.768735,2026-03-11T16:02:11.768735+00:00,826,1773244931708.440,rgb/frame_000481.jpg
482,1773244931.802331,2026-03-11T16:02:11.802331+00:00,827,1773244931741.812,rgb/frame_000482.jpg
483,1773244931.841752,2026-03-11T16:02:11.841752+00:00,828,1773244931775.183,rgb/frame_000483.jpg
484,1773244931.867573,2026-03-11T16:02:11.867573+00:00,829,1773244931808.555,rgb/frame_000484.jpg
485,1773244931.908853,2026-03-11T16:02:11.908853+00:00,830,1773244931841.926,rgb/frame_000485.jpg
486,1773244931.935939,2026-03-11T16:02:11.935939+00:00,831,1773244931875.298,rgb/frame_000486.jpg
487,1773244931.977978,2026-03-11T16:02:11.977978+00:00,832,1773244931908.669,rgb/frame_000487.jpg
488,1773244932.002146,2026-03-11T16:02:12.002146+00:00,833,1773244931942.041,rgb/frame_000488.jpg
489,1773244932.034839,2026-03-11T16:02:12.034839+00:00,834,1773244931975.413,rgb/frame_000489.jpg
490,1773244932.074455,2026-03-11T16:02:12.074455+00:00,835,1773244932008.784,rgb/frame_000490.jpg
491,1773244932.102627,2026-03-11T16:02:12.102627+00:00,836,1773244932042.156,rgb/frame_000491.jpg
492,1773244932.142255,2026-03-11T16:02:12.142255+00:00,837,1773244932075.527,rgb/frame_000492.jpg
493,1773244932.168863,2026-03-11T16:02:12.168863+00:00,838,1773244932108.899,rgb/frame_000493.jpg
494,1773244932.203954,2026-03-11T16:02:12.203954+00:00,839,1773244932142.270,rgb/frame_000494.jpg
495,1773244932.249994,2026-03-11T16:02:12.249994+00:00,840,1773244932175.642,rgb/frame_000495.jpg
496,1773244932.269934,2026-03-11T16:02:12.269934+00:00,841,1773244932209.013,rgb/frame_000496.jpg
497,1773244932.309427,2026-03-11T16:02:12.309427+00:00,842,1773244932242.385,rgb/frame_000497.jpg
498,1773244932.336782,2026-03-11T16:02:12.336782+00:00,843,1773244932275.756,rgb/frame_000498.jpg
499,1773244932.378246,2026-03-11T16:02:12.378246+00:00,844,1773244932309.128,rgb/frame_000499.jpg
500,1773244932.404588,2026-03-11T16:02:12.404588+00:00,845,1773244932342.499,rgb/frame_000500.jpg
501,1773244932.436956,2026-03-11T16:02:12.436956+00:00,846,1773244932375.871,rgb/frame_000501.jpg
502,1773244932.476986,2026-03-11T16:02:12.476986+00:00,847,1773244932409.243,rgb/frame_000502.jpg
503,1773244932.502823,2026-03-11T16:02:12.502823+00:00,848,1773244932442.614,rgb/frame_000503.jpg
504,1773244932.543288,2026-03-11T16:02:12.543288+00:00,849,1773244932475.986,rgb/frame_000504.jpg
505,1773244932.569984,2026-03-11T16:02:12.569984+00:00,850,1773244932509.357,rgb/frame_000505.jpg
506,1773244932.603168,2026-03-11T16:02:12.603168+00:00,851,1773244932542.728,rgb/frame_000506.jpg
507,1773244932.643013,2026-03-11T16:02:12.643013+00:00,852,1773244932576.100,rgb/frame_000507.jpg
508,1773244932.670153,2026-03-11T16:02:12.670153+00:00,853,1773244932609.471,rgb/frame_000508.jpg
509,1773244932.709546,2026-03-11T16:02:12.709546+00:00,854,1773244932642.844,rgb/frame_000509.jpg
510,1773244932.735752,2026-03-11T16:02:12.735752+00:00,855,1773244932676.217,rgb/frame_000510.jpg
511,1773244932.774749,2026-03-11T16:02:12.774749+00:00,856,1773244932709.593,rgb/frame_000511.jpg
512,1773244932.803298,2026-03-11T16:02:12.803298+00:00,857,1773244932742.969,rgb/frame_000512.jpg
513,1773244932.836532,2026-03-11T16:02:12.836532+00:00,858,1773244932776.345,rgb/frame_000513.jpg
514,1773244932.876600,2026-03-11T16:02:12.876600+00:00,859,1773244932809.721,rgb/frame_000514.jpg
515,1773244932.902254,2026-03-11T16:02:12.902254+00:00,860,1773244932843.098,rgb/frame_000515.jpg
516,1773244932.943737,2026-03-11T16:02:12.943737+00:00,861,1773244932876.474,rgb/frame_000516.jpg
517,1773244932.977918,2026-03-11T16:02:12.977918+00:00,862,1773244932909.850,rgb/frame_000517.jpg
518,1773244933.002860,2026-03-11T16:02:13.002860+00:00,863,1773244932943.226,rgb/frame_000518.jpg
519,1773244933.041822,2026-03-11T16:02:13.041822+00:00,864,1773244932976.602,rgb/frame_000519.jpg
520,1773244933.068991,2026-03-11T16:02:13.068991+00:00,865,1773244933009.979,rgb/frame_000520.jpg
521,1773244933.109372,2026-03-11T16:02:13.109372+00:00,866,1773244933043.356,rgb/frame_000521.jpg
522,1773244933.136477,2026-03-11T16:02:13.136477+00:00,867,1773244933076.732,rgb/frame_000522.jpg
523,1773244933.176216,2026-03-11T16:02:13.176216+00:00,868,1773244933110.108,rgb/frame_000523.jpg
524,1773244933.203699,2026-03-11T16:02:13.203699+00:00,869,1773244933143.485,rgb/frame_000524.jpg
525,1773244933.237526,2026-03-11T16:02:13.237526+00:00,870,1773244933176.861,rgb/frame_000525.jpg
526,1773244933.277181,2026-03-11T16:02:13.277181+00:00,871,1773244933210.238,rgb/frame_000526.jpg
527,1773244933.302725,2026-03-11T16:02:13.302725+00:00,872,1773244933243.614,rgb/frame_000527.jpg
528,1773244933.343745,2026-03-11T16:02:13.343745+00:00,873,1773244933276.990,rgb/frame_000528.jpg
529,1773244933.370249,2026-03-11T16:02:13.370249+00:00,874,1773244933310.367,rgb/frame_000529.jpg
530,1773244933.404004,2026-03-11T16:02:13.404004+00:00,875,1773244933343.743,rgb/frame_000530.jpg
531,1773244933.443002,2026-03-11T16:02:13.443002+00:00,876,1773244933377.120,rgb/frame_000531.jpg
532,1773244933.470993,2026-03-11T16:02:13.470993+00:00,877,1773244933410.496,rgb/frame_000532.jpg
533,1773244933.510156,2026-03-11T16:02:13.510156+00:00,878,1773244933443.873,rgb/frame_000533.jpg
534,1773244933.537788,2026-03-11T16:02:13.537788+00:00,879,1773244933477.250,rgb/frame_000534.jpg
535,1773244933.576199,2026-03-11T16:02:13.576199+00:00,880,1773244933510.626,rgb/frame_000535.jpg
536,1773244933.604008,2026-03-11T16:02:13.604008+00:00,881,1773244933544.003,rgb/frame_000536.jpg
537,1773244933.637968,2026-03-11T16:02:13.637968+00:00,882,1773244933577.379,rgb/frame_000537.jpg
538,1773244933.678212,2026-03-11T16:02:13.678212+00:00,883,1773244933610.756,rgb/frame_000538.jpg
539,1773244933.704532,2026-03-11T16:02:13.704532+00:00,884,1773244933644.133,rgb/frame_000539.jpg
540,1773244933.744820,2026-03-11T16:02:13.744820+00:00,885,1773244933677.509,rgb/frame_000540.jpg
541,1773244933.771575,2026-03-11T16:02:13.771575+00:00,886,1773244933710.883,rgb/frame_000541.jpg
542,1773244933.805061,2026-03-11T16:02:13.805061+00:00,887,1773244933744.260,rgb/frame_000542.jpg
543,1773244933.843364,2026-03-11T16:02:13.843364+00:00,888,1773244933777.637,rgb/frame_000543.jpg
544,1773244933.870141,2026-03-11T16:02:13.870141+00:00,889,1773244933811.014,rgb/frame_000544.jpg
545,1773244933.911223,2026-03-11T16:02:13.911223+00:00,890,1773244933844.391,rgb/frame_000545.jpg
546,1773244933.938288,2026-03-11T16:02:13.938288+00:00,891,1773244933877.768,rgb/frame_000546.jpg
547,1773244933.977334,2026-03-11T16:02:13.977334+00:00,892,1773244933911.145,rgb/frame_000547.jpg
548,1773244934.005025,2026-03-11T16:02:14.005025+00:00,893,1773244933944.522,rgb/frame_000548.jpg
549,1773244934.037663,2026-03-11T16:02:14.037663+00:00,894,1773244933977.899,rgb/frame_000549.jpg
550,1773244934.077333,2026-03-11T16:02:14.077333+00:00,895,1773244934011.276,rgb/frame_000550.jpg
551,1773244934.110665,2026-03-11T16:02:14.110665+00:00,896,1773244934044.653,rgb/frame_000551.jpg
552,1773244934.143857,2026-03-11T16:02:14.143857+00:00,897,1773244934078.031,rgb/frame_000552.jpg
553,1773244934.172141,2026-03-11T16:02:14.172141+00:00,898,1773244934111.408,rgb/frame_000553.jpg
554,1773244934.205319,2026-03-11T16:02:14.205319+00:00,899,1773244934144.785,rgb/frame_000554.jpg
555,1773244934.245339,2026-03-11T16:02:14.245339+00:00,900,1773244934178.162,rgb/frame_000555.jpg
556,1773244934.271108,2026-03-11T16:02:14.271108+00:00,901,1773244934211.539,rgb/frame_000556.jpg
557,1773244934.311436,2026-03-11T16:02:14.311436+00:00,902,1773244934244.916,rgb/frame_000557.jpg
558,1773244934.337925,2026-03-11T16:02:14.337925+00:00,903,1773244934278.294,rgb/frame_000558.jpg
559,1773244934.379245,2026-03-11T16:02:14.379245+00:00,904,1773244934311.671,rgb/frame_000559.jpg
560,1773244934.405516,2026-03-11T16:02:14.405516+00:00,905,1773244934345.048,rgb/frame_000560.jpg
561,1773244934.438668,2026-03-11T16:02:14.438668+00:00,906,1773244934378.426,rgb/frame_000561.jpg
562,1773244934.478871,2026-03-11T16:02:14.478871+00:00,907,1773244934411.803,rgb/frame_000562.jpg
563,1773244934.505576,2026-03-11T16:02:14.505576+00:00,908,1773244934445.181,rgb/frame_000563.jpg
564,1773244934.545054,2026-03-11T16:02:14.545054+00:00,909,1773244934478.559,rgb/frame_000564.jpg
565,1773244934.573306,2026-03-11T16:02:14.573306+00:00,910,1773244934511.936,rgb/frame_000565.jpg
566,1773244934.605810,2026-03-11T16:02:14.605810+00:00,911,1773244934545.313,rgb/frame_000566.jpg
567,1773244934.645000,2026-03-11T16:02:14.645000+00:00,912,1773244934578.691,rgb/frame_000567.jpg
568,1773244934.672454,2026-03-11T16:02:14.672454+00:00,913,1773244934612.068,rgb/frame_000568.jpg
569,1773244934.711549,2026-03-11T16:02:14.711549+00:00,914,1773244934645.446,rgb/frame_000569.jpg
570,1773244934.739344,2026-03-11T16:02:14.739344+00:00,915,1773244934678.823,rgb/frame_000570.jpg
571,1773244934.777650,2026-03-11T16:02:14.777650+00:00,916,1773244934712.201,rgb/frame_000571.jpg
572,1773244934.805825,2026-03-11T16:02:14.805825+00:00,917,1773244934745.574,rgb/frame_000572.jpg
573,1773244934.839460,2026-03-11T16:02:14.839460+00:00,918,1773244934778.958,rgb/frame_000573.jpg
574,1773244934.879447,2026-03-11T16:02:14.879447+00:00,919,1773244934812.342,rgb/frame_000574.jpg
575,1773244934.905607,2026-03-11T16:02:14.905607+00:00,920,1773244934845.725,rgb/frame_000575.jpg
576,1773244934.945752,2026-03-11T16:02:14.945752+00:00,921,1773244934879.109,rgb/frame_000576.jpg
577,1773244934.972908,2026-03-11T16:02:14.972908+00:00,922,1773244934912.493,rgb/frame_000577.jpg
578,1773244935.006365,2026-03-11T16:02:15.006365+00:00,923,1773244934945.877,rgb/frame_000578.jpg
579,1773244935.047724,2026-03-11T16:02:15.047724+00:00,924,1773244934979.261,rgb/frame_000579.jpg
580,1773244935.072026,2026-03-11T16:02:15.072026+00:00,925,1773244935012.645,rgb/frame_000580.jpg
581,1773244935.112510,2026-03-11T16:02:15.112510+00:00,926,1773244935046.029,rgb/frame_000581.jpg
582,1773244935.139586,2026-03-11T16:02:15.139586+00:00,927,1773244935079.413,rgb/frame_000582.jpg
583,1773244935.179312,2026-03-11T16:02:15.179312+00:00,928,1773244935112.797,rgb/frame_000583.jpg
584,1773244935.205674,2026-03-11T16:02:15.205674+00:00,929,1773244935146.181,rgb/frame_000584.jpg
585,1773244935.239441,2026-03-11T16:02:15.239441+00:00,930,1773244935179.567,rgb/frame_000585.jpg
586,1773244935.278574,2026-03-11T16:02:15.278574+00:00,931,1773244935212.951,rgb/frame_000586.jpg
587,1773244935.306116,2026-03-11T16:02:15.306116+00:00,932,1773244935246.336,rgb/frame_000587.jpg
588,1773244935.348035,2026-03-11T16:02:15.348035+00:00,933,1773244935279.720,rgb/frame_000588.jpg
589,1773244935.372705,2026-03-11T16:02:15.372705+00:00,934,1773244935313.105,rgb/frame_000589.jpg
590,1773244935.406871,2026-03-11T16:02:15.406871+00:00,935,1773244935346.490,rgb/frame_000590.jpg
591,1773244935.445857,2026-03-11T16:02:15.445857+00:00,936,1773244935379.875,rgb/frame_000591.jpg
592,1773244935.473191,2026-03-11T16:02:15.473191+00:00,937,1773244935413.259,rgb/frame_000592.jpg
593,1773244935.514756,2026-03-11T16:02:15.514756+00:00,938,1773244935446.644,rgb/frame_000593.jpg
594,1773244935.550698,2026-03-11T16:02:15.550698+00:00,939,1773244935480.029,rgb/frame_000594.jpg
595,1773244935.580874,2026-03-11T16:02:15.580874+00:00,940,1773244935513.414,rgb/frame_000595.jpg
596,1773244935.606444,2026-03-11T16:02:15.606444+00:00,941,1773244935546.800,rgb/frame_000596.jpg
597,1773244935.640406,2026-03-11T16:02:15.640406+00:00,942,1773244935580.185,rgb/frame_000597.jpg
598,1773244935.679885,2026-03-11T16:02:15.679885+00:00,943,1773244935613.570,rgb/frame_000598.jpg
599,1773244935.707087,2026-03-11T16:02:15.707087+00:00,944,1773244935646.955,rgb/frame_000599.jpg
600,1773244935.745763,2026-03-11T16:02:15.745763+00:00,945,1773244935680.341,rgb/frame_000600.jpg
601,1773244935.772844,2026-03-11T16:02:15.772844+00:00,946,1773244935713.726,rgb/frame_000601.jpg
602,1773244935.807465,2026-03-11T16:02:15.807465+00:00,947,1773244935747.112,rgb/frame_000602.jpg
603,1773244935.846978,2026-03-11T16:02:15.846978+00:00,948,1773244935780.486,rgb/frame_000603.jpg
604,1773244935.873084,2026-03-11T16:02:15.873084+00:00,949,1773244935813.859,rgb/frame_000604.jpg
605,1773244935.911901,2026-03-11T16:02:15.911901+00:00,950,1773244935847.232,rgb/frame_000605.jpg
606,1773244935.940805,2026-03-11T16:02:15.940805+00:00,951,1773244935880.606,rgb/frame_000606.jpg
607,1773244935.979802,2026-03-11T16:02:15.979802+00:00,952,1773244935913.979,rgb/frame_000607.jpg
608,1773244936.007487,2026-03-11T16:02:16.007487+00:00,953,1773244935947.352,rgb/frame_000608.jpg
609,1773244936.040168,2026-03-11T16:02:16.040168+00:00,954,1773244935980.725,rgb/frame_000609.jpg
610,1773244936.088962,2026-03-11T16:02:16.088962+00:00,955,1773244936014.098,rgb/frame_000610.jpg
611,1773244936.108392,2026-03-11T16:02:16.108392+00:00,956,1773244936047.470,rgb/frame_000611.jpg
612,1773244936.151924,2026-03-11T16:02:16.151924+00:00,957,1773244936080.843,rgb/frame_000612.jpg
613,1773244936.179525,2026-03-11T16:02:16.179525+00:00,958,1773244936114.216,rgb/frame_000613.jpg
614,1773244936.218813,2026-03-11T16:02:16.218813+00:00,959,1773244936147.589,rgb/frame_000614.jpg
615,1773244936.240618,2026-03-11T16:02:16.240618+00:00,960,1773244936180.962,rgb/frame_000615.jpg
616,1773244936.274713,2026-03-11T16:02:16.274713+00:00,961,1773244936214.334,rgb/frame_000616.jpg
617,1773244936.312087,2026-03-11T16:02:16.312087+00:00,962,1773244936247.707,rgb/frame_000617.jpg
618,1773244936.340709,2026-03-11T16:02:16.340709+00:00,963,1773244936281.080,rgb/frame_000618.jpg
619,1773244936.380307,2026-03-11T16:02:16.380307+00:00,964,1773244936314.453,rgb/frame_000619.jpg
620,1773244936.408135,2026-03-11T16:02:16.408135+00:00,965,1773244936347.826,rgb/frame_000620.jpg
621,1773244936.440072,2026-03-11T16:02:16.440072+00:00,966,1773244936381.198,rgb/frame_000621.jpg
622,1773244936.480576,2026-03-11T16:02:16.480576+00:00,967,1773244936414.571,rgb/frame_000622.jpg
623,1773244936.507327,2026-03-11T16:02:16.507327+00:00,968,1773244936447.944,rgb/frame_000623.jpg
624,1773244936.547657,2026-03-11T16:02:16.547657+00:00,969,1773244936481.317,rgb/frame_000624.jpg
625,1773244936.574664,2026-03-11T16:02:16.574664+00:00,970,1773244936514.689,rgb/frame_000625.jpg
626,1773244936.613948,2026-03-11T16:02:16.613948+00:00,971,1773244936548.063,rgb/frame_000626.jpg
627,1773244936.641452,2026-03-11T16:02:16.641452+00:00,972,1773244936581.436,rgb/frame_000627.jpg
628,1773244936.674932,2026-03-11T16:02:16.674932+00:00,973,1773244936614.809,rgb/frame_000628.jpg
629,1773244936.714386,2026-03-11T16:02:16.714386+00:00,974,1773244936648.181,rgb/frame_000629.jpg
630,1773244936.741773,2026-03-11T16:02:16.741773+00:00,975,1773244936681.554,rgb/frame_000630.jpg
631,1773244936.781302,2026-03-11T16:02:16.781302+00:00,976,1773244936714.927,rgb/frame_000631.jpg
632,1773244936.807655,2026-03-11T16:02:16.807655+00:00,977,1773244936748.300,rgb/frame_000632.jpg
633,1773244936.841767,2026-03-11T16:02:16.841767+00:00,978,1773244936781.672,rgb/frame_000633.jpg
634,1773244936.879941,2026-03-11T16:02:16.879941+00:00,979,1773244936815.032,rgb/frame_000634.jpg
635,1773244936.908046,2026-03-11T16:02:16.908046+00:00,980,1773244936848.392,rgb/frame_000635.jpg
636,1773244936.948505,2026-03-11T16:02:16.948505+00:00,981,1773244936881.752,rgb/frame_000636.jpg
637,1773244936.974656,2026-03-11T16:02:16.974656+00:00,982,1773244936915.112,rgb/frame_000637.jpg
638,1773244937.014463,2026-03-11T16:02:17.014463+00:00,983,1773244936948.472,rgb/frame_000638.jpg
639,1773244937.041101,2026-03-11T16:02:17.041101+00:00,984,1773244936981.833,rgb/frame_000639.jpg
640,1773244937.076087,2026-03-11T16:02:17.076087+00:00,985,1773244937015.193,rgb/frame_000640.jpg
641,1773244937.115070,2026-03-11T16:02:17.115070+00:00,986,1773244937048.553,rgb/frame_000641.jpg
642,1773244937.147351,2026-03-11T16:02:17.147351+00:00,987,1773244937081.913,rgb/frame_000642.jpg
643,1773244937.181056,2026-03-11T16:02:17.181056+00:00,988,1773244937115.273,rgb/frame_000643.jpg
644,1773244937.208625,2026-03-11T16:02:17.208625+00:00,989,1773244937148.633,rgb/frame_000644.jpg
645,1773244937.241206,2026-03-11T16:02:17.241206+00:00,990,1773244937181.993,rgb/frame_000645.jpg
646,1773244937.280940,2026-03-11T16:02:17.280940+00:00,991,1773244937215.354,rgb/frame_000646.jpg
647,1773244937.308447,2026-03-11T16:02:17.308447+00:00,992,1773244937248.715,rgb/frame_000647.jpg
648,1773244937.349207,2026-03-11T16:02:17.349207+00:00,993,1773244937282.075,rgb/frame_000648.jpg
649,1773244937.375371,2026-03-11T16:02:17.375371+00:00,994,1773244937315.436,rgb/frame_000649.jpg
650,1773244937.414640,2026-03-11T16:02:17.414640+00:00,995,1773244937348.796,rgb/frame_000650.jpg
651,1773244937.441683,2026-03-11T16:02:17.441683+00:00,996,1773244937382.156,rgb/frame_000651.jpg
652,1773244937.475092,2026-03-11T16:02:17.475092+00:00,997,1773244937415.516,rgb/frame_000652.jpg
653,1773244937.514986,2026-03-11T16:02:17.514986+00:00,998,1773244937448.877,rgb/frame_000653.jpg
654,1773244937.542714,2026-03-11T16:02:17.542714+00:00,999,1773244937482.237,rgb/frame_000654.jpg
655,1773244937.582903,2026-03-11T16:02:17.582903+00:00,1000,1773244937515.598,rgb/frame_000655.jpg
656,1773244937.608037,2026-03-11T16:02:17.608037+00:00,1001,1773244937548.958,rgb/frame_000656.jpg
657,1773244937.642612,2026-03-11T16:02:17.642612+00:00,1002,1773244937582.318,rgb/frame_000657.jpg
658,1773244937.682109,2026-03-11T16:02:17.682109+00:00,1003,1773244937615.679,rgb/frame_000658.jpg
659,1773244937.709450,2026-03-11T16:02:17.709450+00:00,1004,1773244937649.040,rgb/frame_000659.jpg
660,1773244937.750133,2026-03-11T16:02:17.750133+00:00,1005,1773244937682.400,rgb/frame_000660.jpg
661,1773244937.775697,2026-03-11T16:02:17.775697+00:00,1006,1773244937715.760,rgb/frame_000661.jpg
662,1773244937.816054,2026-03-11T16:02:17.816054+00:00,1007,1773244937749.121,rgb/frame_000662.jpg
663,1773244937.842053,2026-03-11T16:02:17.842053+00:00,1008,1773244937782.482,rgb/frame_000663.jpg
664,1773244937.876171,2026-03-11T16:02:17.876171+00:00,1009,1773244937815.857,rgb/frame_000664.jpg
665,1773244937.916325,2026-03-11T16:02:17.916325+00:00,1010,1773244937849.232,rgb/frame_000665.jpg
666,1773244937.941772,2026-03-11T16:02:17.941772+00:00,1011,1773244937882.614,rgb/frame_000666.jpg
667,1773244937.982266,2026-03-11T16:02:17.982266+00:00,1012,1773244937915.996,rgb/frame_000667.jpg
668,1773244938.009925,2026-03-11T16:02:18.009925+00:00,1013,1773244937949.377,rgb/frame_000668.jpg
669,1773244938.048275,2026-03-11T16:02:18.048275+00:00,1014,1773244937982.760,rgb/frame_000669.jpg
670,1773244938.076630,2026-03-11T16:02:18.076630+00:00,1015,1773244938016.142,rgb/frame_000670.jpg
671,1773244938.109764,2026-03-11T16:02:18.109764+00:00,1016,1773244938049.524,rgb/frame_000671.jpg
672,1773244938.150010,2026-03-11T16:02:18.150010+00:00,1017,1773244938082.906,rgb/frame_000672.jpg
673,1773244938.184223,2026-03-11T16:02:18.184223+00:00,1018,1773244938116.288,rgb/frame_000673.jpg
674,1773244938.216513,2026-03-11T16:02:18.216513+00:00,1019,1773244938149.670,rgb/frame_000674.jpg
675,1773244938.243304,2026-03-11T16:02:18.243304+00:00,1020,1773244938183.052,rgb/frame_000675.jpg
676,1773244938.277193,2026-03-11T16:02:18.277193+00:00,1021,1773244938216.434,rgb/frame_000676.jpg
677,1773244938.317567,2026-03-11T16:02:18.317567+00:00,1022,1773244938249.816,rgb/frame_000677.jpg
678,1773244938.343747,2026-03-11T16:02:18.343747+00:00,1023,1773244938283.198,rgb/frame_000678.jpg
679,1773244938.382935,2026-03-11T16:02:18.382935+00:00,1024,1773244938316.581,rgb/frame_000679.jpg
680,1773244938.410566,2026-03-11T16:02:18.410566+00:00,1025,1773244938349.963,rgb/frame_000680.jpg
681,1773244938.453274,2026-03-11T16:02:18.453274+00:00,1026,1773244938383.345,rgb/frame_000681.jpg
682,1773244938.479792,2026-03-11T16:02:18.479792+00:00,1027,1773244938416.728,rgb/frame_000682.jpg
683,1773244938.510324,2026-03-11T16:02:18.510324+00:00,1028,1773244938450.110,rgb/frame_000683.jpg
684,1773244938.549903,2026-03-11T16:02:18.549903+00:00,1029,1773244938483.492,rgb/frame_000684.jpg
685,1773244938.576288,2026-03-11T16:02:18.576288+00:00,1030,1773244938516.875,rgb/frame_000685.jpg
686,1773244938.615691,2026-03-11T16:02:18.615691+00:00,1031,1773244938550.258,rgb/frame_000686.jpg
687,1773244938.644212,2026-03-11T16:02:18.644212+00:00,1032,1773244938583.640,rgb/frame_000687.jpg
688,1773244938.676401,2026-03-11T16:02:18.676401+00:00,1033,1773244938617.023,rgb/frame_000688.jpg
689,1773244938.714772,2026-03-11T16:02:18.714772+00:00,1034,1773244938650.406,rgb/frame_000689.jpg
690,1773244938.743347,2026-03-11T16:02:18.743347+00:00,1035,1773244938683.789,rgb/frame_000690.jpg
691,1773244938.783026,2026-03-11T16:02:18.783026+00:00,1036,1773244938717.172,rgb/frame_000691.jpg
692,1773244938.810203,2026-03-11T16:02:18.810203+00:00,1037,1773244938750.555,rgb/frame_000692.jpg
693,1773244938.850782,2026-03-11T16:02:18.850782+00:00,1038,1773244938783.938,rgb/frame_000693.jpg
694,1773244938.877202,2026-03-11T16:02:18.877202+00:00,1039,1773244938817.321,rgb/frame_000694.jpg
695,1773244938.911284,2026-03-11T16:02:18.911284+00:00,1040,1773244938850.703,rgb/frame_000695.jpg
696,1773244938.950550,2026-03-11T16:02:18.950550+00:00,1041,1773244938884.079,rgb/frame_000696.jpg
697,1773244938.987129,2026-03-11T16:02:18.987129+00:00,1042,1773244938917.466,rgb/frame_000697.jpg
698,1773244939.016169,2026-03-11T16:02:19.016169+00:00,1043,1773244938950.852,rgb/frame_000698.jpg
699,1773244939.043717,2026-03-11T16:02:19.043717+00:00,1044,1773244938984.239,rgb/frame_000699.jpg
700,1773244939.076894,2026-03-11T16:02:19.076894+00:00,1045,1773244939017.625,rgb/frame_000700.jpg
701,1773244939.116337,2026-03-11T16:02:19.116337+00:00,1046,1773244939051.012,rgb/frame_000701.jpg
702,1773244939.144803,2026-03-11T16:02:19.144803+00:00,1047,1773244939084.399,rgb/frame_000702.jpg
703,1773244939.183824,2026-03-11T16:02:19.183824+00:00,1048,1773244939117.786,rgb/frame_000703.jpg
704,1773244939.211498,2026-03-11T16:02:19.211498+00:00,1049,1773244939151.173,rgb/frame_000704.jpg
705,1773244939.249498,2026-03-11T16:02:19.249498+00:00,1050,1773244939184.560,rgb/frame_000705.jpg
706,1773244939.277592,2026-03-11T16:02:19.277592+00:00,1051,1773244939217.947,rgb/frame_000706.jpg
707,1773244939.311603,2026-03-11T16:02:19.311603+00:00,1052,1773244939251.334,rgb/frame_000707.jpg
708,1773244939.350777,2026-03-11T16:02:19.350777+00:00,1053,1773244939284.722,rgb/frame_000708.jpg
709,1773244939.379576,2026-03-11T16:02:19.379576+00:00,1054,1773244939318.109,rgb/frame_000709.jpg
710,1773244939.417128,2026-03-11T16:02:19.417128+00:00,1055,1773244939351.498,rgb/frame_000710.jpg
711,1773244939.445136,2026-03-11T16:02:19.445136+00:00,1056,1773244939384.885,rgb/frame_000711.jpg
712,1773244939.477280,2026-03-11T16:02:19.477280+00:00,1057,1773244939418.273,rgb/frame_000712.jpg
713,1773244939.516560,2026-03-11T16:02:19.516560+00:00,1058,1773244939451.660,rgb/frame_000713.jpg
714,1773244939.543358,2026-03-11T16:02:19.543358+00:00,1059,1773244939485.048,rgb/frame_000714.jpg
715,1773244939.583844,2026-03-11T16:02:19.583844+00:00,1060,1773244939518.436,rgb/frame_000715.jpg
